k,d,ek,ed,roundswing,adr,eadr,kast,ekast,rating,playerid,matchid,sideid,mapid,teamid
5.0,8.0,6.0,8.0,-9.66,60.4,67.0,50.0,56.8,0.64,20110,2389195,2,5,12818
2.0,8.0,2.0,8.0,-6.19,37.8,44.2,50.0,86.3,0.5,20228,2389195,2,5,12818
2.0,8.0,2.0,7.0,-4.12,46.5,54.9,50.0,57.7,0.48,18240,2389195,2,5,12818
0.0,8.0,0.0,7.0,-14.56,3.1,4.1,12.5,27.7,0.12,19614,2389195,2,5,12818
15.0,12.0,16.0,12.0,6.39,73.8,76.2,70.0,72.7,1.44,8311,2389195,0,5,13501
15.0,8.0,14.0,8.0,5.95,62.9,58.3,70.0,65.0,1.29,20889,2389195,0,5,13501
19.0,13.0,19.0,13.0,0.3,81.2,77.6,65.0,59.7,1.21,19698,2389195,0,5,13501
10.0,13.0,11.0,13.0,2.78,71.4,72.9,75.0,72.2,1.11,9656,2389195,0,5,13501
11.0,14.0,11.0,14.0,0.22,96.3,100.8,60.0,60.1,1.07,18456,2389195,0,5,13501
11.0,2.0,10.0,2.0,6.3,111.0,96.2,100.0,94.2,1.87,19698,2389195,1,5,13501
8.0,4.0,8.0,5.0,5.68,122.6,116.2,100.0,95.8,1.73,18456,2389195,1,5,13501
9.0,1.0,8.0,1.0,9.43,82.0,70.4,87.5,81.2,1.73,20889,2389195,1,5,13501
6.0,4.0,6.0,5.0,9.1,103.8,100.2,100.0,84.6,1.66,9656,2389195,1,5,13501
6.0,3.0,6.0,4.0,6.05,70.0,67.5,87.5,83.1,1.38,8311,2389195,1,5,13501
9.0,9.0,10.0,8.0,6.62,76.4,82.1,58.3,65.9,1.49,8311,2389195,2,5,13501
6.0,7.0,6.0,7.0,3.63,50.2,50.2,58.3,54.2,1.0,20889,2389195,2,5,13501
8.0,11.0,9.0,11.0,-3.71,61.2,65.2,41.7,36.7,0.77,19698,2389195,2,5,13501
4.0,9.0,4.0,8.0,-1.43,49.8,54.6,58.3,63.9,0.74,9656,2389195,2,5,13501
3.0,10.0,4.0,9.0,-3.42,78.8,90.4,33.3,36.3,0.63,18456,2389195,2,5,13501
19.0,13.0,19.0,13.0,7.93,93.5,96.3,75.0,76.1,1.72,20228,2389195,0,7,12818
16.0,13.0,15.0,14.0,2.46,87.8,83.4,75.0,81.8,1.25,2131,2389195,0,7,12818
12.0,14.0,13.0,15.0,2.52,71.2,74.7,85.0,88.1,1.24,18240,2389195,0,7,12818
16.0,11.0,14.0,12.0,0.37,76.3,72.5,85.0,84.6,1.24,19614,2389195,0,7,12818
10.0,13.0,10.0,14.0,0.05,62.5,62.7,70.0,70.0,0.95,20110,2389195,0,7,12818
9.0,5.0,8.0,5.0,4.17,100.0,94.5,62.5,63.8,1.44,19614,2389195,1,7,12818
5.0,5.0,6.0,5.0,5.61,57.0,63.6,75.0,83.2,1.29,18240,2389195,1,7,12818
6.0,6.0,6.0,6.0,3.72,85.9,81.5,75.0,77.3,1.19,2131,2389195,1,7,12818
5.0,6.0,5.0,6.0,0.46,67.8,71.5,62.5,63.5,0.93,20228,2389195,1,7,12818
1.0,6.0,1.0,6.0,-7.12,51.8,56.4,62.5,69.4,0.45,20110,2389195,1,7,12818
14.0,7.0,14.0,7.0,12.91,110.8,112.8,83.3,84.5,2.24,20228,2389195,2,7,12818
10.0,7.0,10.0,8.0,1.63,89.0,84.7,75.0,84.9,1.29,2131,2389195,2,7,12818
9.0,7.0,9.0,8.0,4.82,69.8,67.0,75.0,70.3,1.28,20110,2389195,2,7,12818
7.0,9.0,7.0,10.0,0.46,80.8,82.1,91.7,91.3,1.21,18240,2389195,2,7,12818
7.0,6.0,6.0,7.0,-2.16,60.6,57.9,100.0,98.5,1.1,19614,2389195,2,7,12818
16.0,15.0,16.0,15.0,3.22,83.8,82.1,65.0,61.4,1.22,9656,2389195,0,7,13501
18.0,12.0,19.0,12.0,-3.28,87.1,93.5,70.0,60.6,1.13,18456,2389195,0,7,13501
13.0,19.0,14.0,20.0,-3.58,93.0,96.6,60.0,54.4,0.9,8311,2389195,0,7,13501
7.0,12.0,8.0,13.0,-1.65,43.8,44.8,75.0,67.4,0.75,19698,2389195,0,7,13501
10.0,15.0,10.0,16.0,-8.03,67.8,67.6,55.0,55.5,0.66,20889,2389195,0,7,13501
11.0,8.0,13.0,9.0,-1.98,108.7,119.6,75.0,62.3,1.26,18456,2389195,1,7,13501
8.0,11.0,9.0,11.0,-4.7,92.5,99.0,66.7,65.2,0.89,8311,2389195,1,7,13501
6.0,8.0,7.0,9.0,1.61,47.0,50.8,75.0,64.6,0.83,19698,2389195,1,7,13501
6.0,9.0,7.0,9.0,-1.21,50.0,56.0,58.3,53.6,0.73,9656,2389195,1,7,13501
5.0,11.0,5.0,12.0,-11.37,53.5,52.8,41.7,44.2,0.34,20889,2389195,1,7,13501
10.0,6.0,8.0,6.0,9.87,134.4,121.3,75.0,73.1,1.96,9656,2389195,2,7,13501
5.0,4.0,5.0,4.0,-3.02,89.4,89.9,75.0,72.5,1.14,20889,2389195,2,7,13501
7.0,4.0,6.0,3.0,-5.24,54.8,54.4,62.5,58.0,0.93,18456,2389195,2,7,13501
5.0,8.0,5.0,9.0,-1.9,93.8,92.9,50.0,38.3,0.91,8311,2389195,2,7,13501
1.0,4.0,1.0,4.0,-6.55,38.9,35.7,75.0,71.6,0.63,19698,2389195,2,7,13501
17.0,15.0,14.0,16.0,-0.18,89.1,79.1,71.4,68.8,1.12,19614,2389195,0,4,12818
13.0,11.0,13.0,11.0,-0.24,57.1,58.0,66.7,75.3,0.98,2131,2389195,0,4,12818
9.0,14.0,10.0,13.0,-0.91,65.3,73.2,81.0,79.3,0.96,18240,2389195,0,4,12818
13.0,15.0,14.0,15.0,-2.42,63.1,66.2,71.4,71.0,0.94,20110,2389195,0,4,12818
9.0,15.0,10.0,16.0,-2.81,43.6,46.3,66.7,62.1,0.77,20228,2389195,0,4,12818
7.0,4.0,8.0,4.0,-0.72,59.8,66.7,55.6,73.4,1.03,2131,2389195,1,4,12818
5.0,7.0,5.0,7.0,-2.19,82.0,87.0,77.8,77.1,0.88,18240,2389195,1,4,12818
3.0,6.0,3.0,6.0,-6.54,34.4,36.8,55.6,36.4,0.46,20228,2389195,1,4,12818
3.0,8.0,3.0,8.0,-10.7,59.4,63.4,66.7,60.4,0.4,19614,2389195,1,4,12818
3.0,7.0,3.0,7.0,-7.58,39.0,41.7,44.4,37.6,0.35,20110,2389195,1,4,12818
14.0,7.0,11.0,7.0,7.71,111.3,91.0,75.0,75.2,1.66,19614,2389195,2,4,12818
10.0,8.0,11.0,8.0,1.45,81.2,84.5,91.7,96.0,1.39,20110,2389195,2,4,12818
4.0,7.0,5.0,7.0,0.04,52.8,62.9,83.3,80.9,1.01,18240,2389195,2,4,12818
6.0,9.0,7.0,10.0,-0.01,50.4,53.4,75.0,81.5,1.0,20228,2389195,2,4,12818
6.0,7.0,5.0,7.0,0.12,55.2,51.5,75.0,76.7,0.93,2131,2389195,2,4,12818
19.0,14.0,20.0,14.0,2.82,86.6,91.8,81.0,77.4,1.39,9656,2389195,0,4,13501
15.0,10.0,15.0,10.0,4.1,77.1,71.7,71.4,69.0,1.28,20889,2389195,0,4,13501
13.0,13.0,13.0,14.0,-0.63,76.7,74.9,61.9,55.8,0.97,18456,2389195,0,4,13501
13.0,12.0,13.0,13.0,0.79,62.1,61.1,71.4,71.6,0.97,8311,2389195,0,4,13501
10.0,13.0,10.0,14.0,-0.51,70.4,69.5,61.9,62.7,0.95,19698,2389195,0,4,13501
9.0,10.0,10.0,10.0,-0.68,93.0,107.3,66.7,62.7,1.06,9656,2389195,1,4,13501
9.0,6.0,9.0,6.0,0.76,73.4,68.7,58.3,57.9,1.02,20889,2389195,1,4,13501
8.0,7.0,8.0,7.0,-2.25,66.8,70.2,66.7,58.7,0.96,18456,2389195,1,4,13501
8.0,9.0,8.0,10.0,0.26,76.0,76.5,66.7,70.0,0.93,8311,2389195,1,4,13501
4.0,8.0,4.0,8.0,-7.4,45.6,43.7,50.0,52.5,0.43,19698,2389195,1,4,13501
10.0,4.0,10.0,4.0,7.48,78.0,71.2,100.0,97.1,1.83,9656,2389195,2,4,13501
6.0,5.0,6.0,6.0,8.66,103.4,104.0,77.8,76.2,1.64,19698,2389195,2,4,13501
6.0,4.0,5.0,3.0,8.56,82.1,75.7,88.9,83.8,1.61,20889,2389195,2,4,13501
5.0,3.0,5.0,3.0,1.51,43.6,40.7,77.8,73.7,1.02,8311,2389195,2,4,13501
5.0,6.0,5.0,7.0,1.52,89.9,81.1,55.6,51.9,0.99,18456,2389195,2,4,13501
44.0,30.0,44.0,28.0,5.46,98.9,98.5,71.1,59.8,1.5,24747,2389369,0,0,13602
25.0,35.0,25.0,36.0,-0.99,63.8,63.2,64.4,68.3,0.87,20807,2389369,0,0,13602
24.0,34.0,26.0,34.0,-2.19,57.8,59.1,60.0,59.8,0.82,20258,2389369,0,0,13602
24.0,35.0,24.0,34.0,-2.88,63.4,62.5,57.8,55.1,0.77,23596,2389369,0,0,13602
17.0,35.0,16.0,36.0,-5.59,55.5,55.1,62.2,65.7,0.62,16558,2389369,0,0,13602
24.0,14.0,23.0,14.0,6.36,113.3,109.3,76.2,68.7,1.69,24747,2389369,1,0,13602
15.0,13.0,16.0,14.0,3.13,76.8,78.5,76.2,79.3,1.21,20258,2389369,1,0,13602
16.0,14.0,15.0,14.0,-2.86,83.8,80.6,71.4,68.8,0.97,23596,2389369,1,0,13602
12.0,16.0,11.0,17.0,-7.37,79.2,74.4,76.2,77.5,0.74,16558,2389369,1,0,13602
8.0,15.0,9.0,16.0,-2.84,48.4,50.1,61.9,70.9,0.67,20807,2389369,1,0,13602
20.0,16.0,21.0,14.0,4.68,86.3,89.0,66.7,52.1,1.34,24747,2389369,2,0,13602
17.0,20.0,16.0,19.0,0.63,77.2,74.8,66.7,66.0,1.04,20807,2389369,2,0,13602
8.0,21.0,8.0,19.0,-2.9,45.5,46.7,45.8,43.2,0.59,23596,2389369,2,0,13602
5.0,19.0,5.0,18.0,-4.03,34.8,38.2,50.0,55.5,0.51,16558,2389369,2,0,13602
9.0,21.0,10.0,20.0,-6.84,41.2,42.1,45.8,42.7,0.49,20258,2389369,2,0,13602
35.0,22.0,36.0,22.0,5.1,91.3,91.6,84.4,81.7,1.53,4679,2389369,0,0,12774
44.0,31.0,41.0,32.0,3.35,98.0,95.2,73.3,69.4,1.39,17384,2389369,0,0,12774
37.0,25.0,36.0,24.0,0.34,78.7,78.5,82.2,76.1,1.19,18214,2389369,0,0,12774
35.0,25.0,33.0,27.0,0.29,76.2,73.8,80.0,79.7,1.14,20462,2389369,0,0,12774
17.0,32.0,16.0,32.0,-2.9,50.1,48.3,62.2,57.1,0.71,11140,2389369,0,0,12774
25.0,13.0,24.0,15.0,5.03,103.3,101.5,83.3,81.9,1.61,17384,2389369,1,0,12774
18.0,9.0,18.0,9.0,4.3,93.7,92.5,87.5,83.6,1.46,4679,2389369,1,0,12774
20.0,10.0,19.0,10.0,0.7,71.1,70.0,87.5,76.2,1.21,18214,2389369,1,0,12774
20.0,11.0,18.0,13.0,-0.92,85.2,79.2,87.5,89.3,1.17,20462,2389369,1,0,12774
13.0,16.0,12.0,17.0,-0.65,72.3,67.8,66.7,62.0,0.9,11140,2389369,1,0,12774
17.0,13.0,18.0,12.0,6.01,88.6,90.6,81.0,79.5,1.6,4679,2389369,2,0,12774
17.0,15.0,17.0,15.0,-0.06,87.4,88.2,76.2,76.0,1.17,18214,2389369,2,0,12774
19.0,18.0,18.0,17.0,1.43,91.9,88.1,61.9,55.2,1.14,17384,2389369,2,0,12774
15.0,14.0,15.0,15.0,1.67,66.0,67.6,71.4,68.7,1.1,20462,2389369,2,0,12774
4.0,16.0,4.0,15.0,-5.47,24.8,26.0,57.1,51.5,0.49,11140,2389369,2,0,12774
16.0,16.0,17.0,14.0,1.25,66.5,68.9,66.7,63.0,1.07,24747,2389369,0,3,13602
13.0,17.0,13.0,16.0,1.78,66.2,67.7,58.3,59.8,1.06,20258,2389369,0,3,13602
16.0,18.0,16.0,17.0,1.28,71.0,67.0,62.5,66.8,1.04,20807,2389369,0,3,13602
17.0,19.0,17.0,18.0,0.93,68.5,67.6,54.2,50.9,0.94,23596,2389369,0,3,13602
10.0,16.0,8.0,16.0,-6.52,67.5,65.9,66.7,72.4,0.74,16558,2389369,0,3,13602
11.0,7.0,11.0,7.0,8.87,112.0,113.1,83.3,83.7,1.75,20258,2389369,1,3,13602
12.0,9.0,12.0,9.0,1.31,85.6,81.8,58.3,54.6,1.14,23596,2389369,1,3,13602
8.0,8.0,9.0,8.0,0.11,61.9,65.0,75.0,75.3,1.07,24747,2389369,1,3,13602
7.0,9.0,6.0,9.0,-13.88,96.8,92.6,83.3,88.1,0.75,16558,2389369,1,3,13602
5.0,9.0,6.0,9.0,-1.86,41.8,42.7,58.3,68.5,0.7,20807,2389369,1,3,13602
11.0,9.0,10.0,9.0,4.42,100.2,91.3,66.7,65.2,1.38,20807,2389369,2,3,13602
8.0,8.0,8.0,6.0,2.39,71.1,72.8,58.3,50.6,1.07,24747,2389369,2,3,13602
5.0,10.0,5.0,9.0,0.55,51.5,53.5,50.0,47.2,0.75,23596,2389369,2,3,13602
3.0,7.0,2.0,6.0,0.83,38.3,39.1,50.0,56.7,0.73,16558,2389369,2,3,13602
2.0,10.0,2.0,9.0,-5.31,20.3,22.2,33.3,35.9,0.38,20258,2389369,2,3,13602
20.0,11.0,21.0,11.0,3.93,99.8,100.8,83.3,79.9,1.59,4679,2389369,0,3,12774
18.0,14.0,19.0,16.0,1.54,70.1,70.4,83.3,80.5,1.19,20462,2389369,0,3,12774
17.0,14.0,15.0,13.0,-1.63,73.5,69.5,79.2,66.3,0.97,18214,2389369,0,3,12774
18.0,17.0,14.0,17.0,-2.12,83.5,74.1,70.8,63.0,0.91,17384,2389369,0,3,12774
12.0,16.0,11.0,15.0,-0.44,52.0,51.2,58.3,54.2,0.85,11140,2389369,0,3,12774
10.0,6.0,10.0,7.0,2.05,72.2,70.2,91.7,91.2,1.26,20462,2389369,1,3,12774
8.0,5.0,8.0,5.0,-2.75,92.6,93.5,83.3,80.3,1.13,4679,2389369,1,3,12774
10.0,5.0,9.0,5.0,0.31,77.2,72.5,83.3,61.6,1.12,18214,2389369,1,3,12774
8.0,7.0,7.0,7.0,1.8,68.5,64.8,58.3,52.6,1.02,11140,2389369,1,3,12774
7.0,6.0,5.0,6.0,-4.3,77.8,70.5,75.0,74.0,0.87,17384,2389369,1,3,12774
12.0,6.0,13.0,6.0,10.61,106.9,108.2,83.3,79.5,2.04,4679,2389369,2,3,12774
8.0,8.0,8.0,9.0,1.03,68.0,70.5,75.0,69.7,1.12,20462,2389369,2,3,12774
11.0,11.0,9.0,11.0,0.06,89.3,77.8,66.7,52.0,0.94,17384,2389369,2,3,12774
7.0,9.0,6.0,9.0,-3.57,69.8,66.5,75.0,71.1,0.82,18214,2389369,2,3,12774
4.0,9.0,4.0,8.0,-2.68,35.4,37.5,58.3,55.7,0.68,11140,2389369,2,3,12774
28.0,14.0,27.0,14.0,10.27,136.0,132.2,76.2,56.2,2.07,24747,2389369,0,4,13602
9.0,17.0,9.0,18.0,-3.58,55.5,59.0,66.7,69.9,0.69,20807,2389369,0,4,13602
11.0,17.0,12.0,17.0,-6.73,48.3,49.3,61.9,59.7,0.63,20258,2389369,0,4,13602
7.0,16.0,7.0,16.0,-7.24,57.5,56.7,61.9,60.0,0.61,23596,2389369,0,4,13602
7.0,19.0,7.0,20.0,-4.51,41.7,42.7,57.1,58.1,0.55,16558,2389369,0,4,13602
16.0,6.0,15.0,6.0,14.68,181.9,168.4,77.8,59.8,2.69,24747,2389369,1,4,13602
5.0,7.0,5.0,8.0,1.32,55.8,50.1,66.7,63.2,0.86,16558,2389369,1,4,13602
4.0,5.0,4.0,6.0,-8.42,81.4,79.0,88.9,87.8,0.82,23596,2389369,1,4,13602
4.0,6.0,5.0,7.0,-4.54,29.8,32.4,66.7,73.4,0.67,20258,2389369,1,4,13602
3.0,6.0,3.0,7.0,-4.14,57.2,59.8,66.7,74.1,0.63,20807,2389369,1,4,13602
12.0,8.0,12.0,8.0,6.97,101.6,105.1,75.0,53.6,1.61,24747,2389369,2,4,13602
6.0,11.0,6.0,11.0,-3.16,54.2,58.3,66.7,66.7,0.74,20807,2389369,2,4,13602
7.0,11.0,7.0,11.0,-8.37,62.2,61.9,58.3,49.5,0.61,20258,2389369,2,4,13602
3.0,11.0,3.0,10.0,-6.35,39.5,40.0,41.7,39.2,0.45,23596,2389369,2,4,13602
2.0,12.0,3.0,12.0,-8.89,31.2,37.3,50.0,54.3,0.32,16558,2389369,2,4,13602
26.0,14.0,27.0,15.0,9.6,114.5,119.3,76.2,76.8,2.07,17384,2389369,0,4,12774
15.0,11.0,16.0,11.0,6.43,81.7,81.0,85.7,83.7,1.53,4679,2389369,0,4,12774
20.0,11.0,21.0,11.0,2.6,84.6,88.8,85.7,87.3,1.48,18214,2389369,0,4,12774
17.0,11.0,15.0,11.0,-1.14,83.2,77.7,76.2,78.8,1.09,20462,2389369,0,4,12774
5.0,16.0,5.0,16.0,-5.7,48.0,45.1,66.7,60.5,0.58,11140,2389369,0,4,12774
18.0,7.0,18.0,9.0,14.36,128.8,132.5,91.7,89.9,2.56,17384,2389369,1,4,12774
10.0,4.0,10.0,4.0,11.34,94.8,91.4,91.7,86.9,1.86,4679,2389369,1,4,12774
10.0,5.0,10.0,5.0,1.08,64.9,67.4,91.7,90.8,1.32,18214,2389369,1,4,12774
10.0,5.0,8.0,6.0,-3.9,98.2,88.2,83.3,87.3,1.1,20462,2389369,1,4,12774
5.0,9.0,5.0,9.0,-3.1,76.1,70.9,75.0,71.4,0.8,11140,2389369,1,4,12774
10.0,6.0,11.0,6.0,4.62,110.8,117.3,77.8,82.7,1.7,18214,2389369,2,4,12774
8.0,7.0,9.0,6.0,3.25,95.3,101.7,55.6,59.4,1.4,17384,2389369,2,4,12774
5.0,7.0,6.0,7.0,-0.12,64.2,67.0,77.8,79.4,1.09,4679,2389369,2,4,12774
7.0,6.0,7.0,6.0,2.52,63.3,63.8,66.7,67.4,1.08,20462,2389369,2,4,12774
0.0,7.0,0.0,7.0,-9.17,10.7,10.7,55.6,45.9,0.29,11140,2389369,2,4,12774
42.0,32.0,44.0,32.0,3.64,80.1,80.6,70.7,71.5,1.35,20085,2388939,0,0,7176
50.0,37.0,47.0,39.0,1.59,82.0,79.4,79.3,81.5,1.24,20939,2388939,0,0,7176
47.0,38.0,44.0,39.0,1.3,83.1,79.6,79.3,77.7,1.18,18865,2388939,0,0,7176
36.0,42.0,36.0,43.0,-0.74,77.7,74.6,75.9,70.3,0.97,20026,2388939,0,0,7176
34.0,36.0,32.0,38.0,-2.51,70.3,67.5,74.1,74.1,0.9,19750,2388939,0,0,7176
32.0,12.0,33.0,13.0,8.14,104.8,103.8,87.1,83.6,1.88,20085,2388939,1,0,7176
37.0,16.0,33.0,19.0,4.58,104.0,96.0,96.8,92.2,1.6,20939,2388939,1,0,7176
23.0,17.0,20.0,21.0,0.68,88.2,79.8,87.1,79.6,1.08,18865,2388939,1,0,7176
22.0,19.0,21.0,22.0,-0.71,85.6,78.8,83.9,78.0,1.04,20026,2388939,1,0,7176
21.0,16.0,18.0,19.0,0.07,73.9,65.8,83.9,79.4,1.0,19750,2388939,1,0,7176
24.0,21.0,24.0,18.0,2.0,77.1,79.4,70.4,75.5,1.3,18865,2388939,2,0,7176
14.0,23.0,15.0,21.0,-0.77,68.6,69.7,66.7,61.5,0.89,20026,2388939,2,0,7176
13.0,21.0,14.0,20.0,-1.85,56.6,60.2,59.3,69.3,0.82,20939,2388939,2,0,7176
13.0,20.0,14.0,19.0,-5.47,66.1,69.4,63.0,68.0,0.78,19750,2388939,2,0,7176
10.0,20.0,10.0,19.0,-1.53,51.7,53.9,51.9,57.5,0.74,20085,2388939,2,0,7176
46.0,35.0,44.0,35.0,0.35,72.7,70.4,75.9,75.4,1.13,20185,2388939,0,0,12144
35.0,45.0,37.0,46.0,0.8,79.4,81.5,74.1,73.4,1.08,22570,2388939,0,0,12144
35.0,44.0,35.0,43.0,-1.6,72.9,74.3,67.2,68.4,0.94,20607,2388939,0,0,12144
35.0,44.0,36.0,44.0,-0.63,68.1,68.6,72.4,69.3,0.92,24863,2388939,0,0,12144
33.0,41.0,34.0,39.0,-2.38,55.6,56.0,62.1,63.9,0.8,2161,2388939,0,0,12144
28.0,11.0,23.0,13.0,6.14,87.0,76.6,92.6,85.6,1.48,20185,2388939,1,0,12144
20.0,17.0,19.0,18.0,0.75,95.2,90.3,77.8,74.4,1.13,20607,2388939,1,0,12144
21.0,16.0,20.0,18.0,2.26,86.2,80.8,85.2,74.3,1.13,24863,2388939,1,0,12144
21.0,14.0,20.0,15.0,-1.48,70.4,66.1,77.8,71.4,0.99,2161,2388939,1,0,12144
14.0,16.0,14.0,18.0,-0.45,71.2,69.6,85.2,77.9,0.93,22570,2388939,1,0,12144
21.0,29.0,23.0,28.0,1.89,86.6,91.8,64.5,69.5,1.21,22570,2388939,2,0,12144
18.0,24.0,21.0,22.0,-4.69,60.3,65.1,61.3,66.5,0.82,20185,2388939,2,0,12144
15.0,27.0,16.0,25.0,-3.64,53.5,60.4,58.1,63.1,0.77,20607,2388939,2,0,12144
14.0,28.0,16.0,26.0,-3.15,52.4,58.0,61.3,65.0,0.73,24863,2388939,2,0,12144
12.0,27.0,13.0,24.0,-3.16,42.7,47.3,48.4,57.4,0.64,2161,2388939,2,0,12144
14.0,15.0,15.0,15.0,1.31,81.5,80.9,73.7,71.1,1.12,20026,2388939,0,5,7176
14.0,13.0,14.0,12.0,-1.12,82.4,84.2,63.2,65.0,1.1,20085,2388939,0,5,7176
11.0,15.0,11.0,15.0,-2.46,65.2,64.0,73.7,77.0,0.87,18865,2388939,0,5,7176
12.0,14.0,11.0,14.0,-3.88,65.3,63.0,68.4,74.6,0.81,20939,2388939,0,5,7176
6.0,14.0,5.0,14.0,-9.01,43.7,41.4,63.2,64.0,0.52,19750,2388939,0,5,7176
7.0,4.0,7.0,5.0,4.69,117.9,111.4,85.7,81.2,1.55,20026,2388939,1,5,7176
8.0,3.0,8.0,3.0,-1.15,114.3,109.4,71.4,64.8,1.46,20085,2388939,1,5,7176
7.0,4.0,6.0,5.0,1.53,85.4,72.1,100.0,92.9,1.2,20939,2388939,1,5,7176
4.0,4.0,3.0,5.0,-2.65,64.7,52.3,71.4,61.7,0.79,19750,2388939,1,5,7176
3.0,4.0,2.0,5.0,-6.61,67.1,57.0,85.7,81.8,0.67,18865,2388939,1,5,7176
8.0,11.0,9.0,10.0,-0.05,64.0,68.1,66.7,74.2,0.98,18865,2388939,2,5,7176
6.0,10.0,7.0,9.0,-1.1,63.8,69.5,58.3,65.1,0.89,20085,2388939,2,5,7176
7.0,11.0,8.0,10.0,-0.66,60.2,63.1,66.7,65.3,0.87,20026,2388939,2,5,7176
5.0,10.0,5.0,9.0,-7.03,53.5,57.7,50.0,63.9,0.59,20939,2388939,2,5,7176
2.0,10.0,2.0,9.0,-12.72,31.5,35.0,58.3,65.3,0.36,19750,2388939,2,5,7176
17.0,7.0,15.0,7.0,7.43,86.8,83.0,78.9,76.7,1.55,20185,2388939,0,5,12144
15.0,14.0,16.0,15.0,5.27,81.0,83.5,78.9,76.9,1.4,22570,2388939,0,5,12144
14.0,13.0,14.0,13.0,3.24,88.2,87.2,57.9,55.0,1.16,24863,2388939,0,5,12144
15.0,10.0,14.0,9.0,1.49,62.0,56.3,73.7,67.5,1.11,2161,2388939,0,5,12144
10.0,13.0,9.0,13.0,-2.27,71.4,68.0,78.9,77.3,0.89,20607,2388939,0,5,12144
14.0,3.0,12.0,4.0,10.69,98.7,87.5,91.7,86.3,1.87,20185,2388939,1,5,12144
11.0,6.0,11.0,7.0,6.59,100.8,94.4,75.0,68.9,1.45,24863,2388939,1,5,12144
11.0,4.0,10.0,5.0,1.68,78.2,68.6,91.7,78.0,1.27,2161,2388939,1,5,12144
9.0,8.0,9.0,9.0,3.74,75.4,74.4,91.7,86.8,1.22,22570,2388939,1,5,12144
7.0,7.0,6.0,8.0,-1.14,85.0,75.6,91.7,86.0,0.97,20607,2388939,1,5,12144
6.0,6.0,7.0,6.0,7.91,90.6,99.0,57.1,60.0,1.73,22570,2388939,2,5,12144
3.0,4.0,4.0,3.0,1.83,66.6,75.3,57.1,60.4,1.01,20185,2388939,2,5,12144
4.0,6.0,4.0,5.0,1.16,34.1,35.3,42.9,49.3,0.83,2161,2388939,2,5,12144
3.0,6.0,3.0,5.0,-4.21,48.1,54.9,57.1,62.4,0.75,20607,2388939,2,5,12144
3.0,7.0,3.0,6.0,-2.51,66.6,75.1,28.6,31.3,0.68,24863,2388939,2,5,12144
16.0,9.0,16.0,9.0,7.92,95.4,93.2,78.9,81.0,1.72,20085,2388939,0,3,7176
20.0,10.0,18.0,11.0,6.5,92.6,86.6,84.2,80.0,1.59,20939,2388939,0,3,7176
16.0,11.0,15.0,12.0,2.92,80.8,75.2,84.2,75.6,1.26,18865,2388939,0,3,7176
13.0,12.0,13.0,13.0,-0.4,84.2,80.8,78.9,66.0,1.05,20026,2388939,0,3,7176
12.0,10.0,11.0,11.0,-3.08,73.2,73.7,78.9,75.8,0.92,19750,2388939,0,3,7176
14.0,4.0,14.0,4.0,12.49,122.8,119.1,100.0,96.0,2.3,20085,2388939,1,3,7176
16.0,5.0,14.0,6.0,8.34,112.2,102.7,91.7,85.5,1.88,20939,2388939,1,3,7176
8.0,6.0,7.0,7.0,2.72,84.5,76.5,91.7,77.2,1.12,18865,2388939,1,3,7176
8.0,6.0,8.0,7.0,0.79,72.5,68.7,83.3,72.4,1.06,20026,2388939,1,3,7176
9.0,5.0,8.0,6.0,-1.88,70.4,63.9,91.7,85.8,1.02,19750,2388939,1,3,7176
8.0,5.0,8.0,4.0,3.27,74.4,72.8,71.4,72.8,1.49,18865,2388939,2,3,7176
4.0,5.0,4.0,4.0,3.35,59.0,59.1,71.4,70.7,1.09,20939,2388939,2,3,7176
5.0,6.0,5.0,6.0,-2.43,104.1,101.5,71.4,55.0,1.03,20026,2388939,2,3,7176
3.0,5.0,3.0,5.0,-5.14,78.0,90.4,57.1,58.8,0.75,19750,2388939,2,3,7176
2.0,5.0,2.0,5.0,0.08,48.3,48.9,42.9,55.4,0.73,20085,2388939,2,3,7176
11.0,17.0,12.0,17.0,-0.22,64.3,66.0,73.7,75.1,0.95,24863,2388939,0,3,12144
10.0,15.0,11.0,15.0,-0.78,77.3,82.5,57.9,57.2,0.95,20607,2388939,0,3,12144
13.0,15.0,13.0,15.0,-4.27,64.7,62.5,68.4,64.4,0.79,20185,2388939,0,3,12144
10.0,15.0,11.0,14.0,-3.88,51.3,54.0,57.9,62.1,0.73,2161,2388939,0,3,12144
8.0,15.0,8.0,15.0,-4.72,58.6,59.8,57.9,58.8,0.71,22570,2388939,0,3,12144
5.0,4.0,5.0,4.0,3.88,102.4,103.0,71.4,62.6,1.32,20607,2388939,1,3,12144
6.0,6.0,6.0,7.0,4.74,106.6,96.8,100.0,93.7,1.31,24863,2388939,1,3,12144
7.0,4.0,7.0,4.0,-0.01,84.4,83.8,71.4,69.1,1.2,2161,2388939,1,3,12144
7.0,4.0,5.0,5.0,1.65,92.0,78.6,85.7,77.1,1.14,20185,2388939,1,3,12144
1.0,4.0,0.0,4.0,-9.39,26.1,22.0,57.1,47.1,0.35,22570,2388939,1,3,12144
7.0,11.0,8.0,10.0,-2.0,77.5,81.9,58.3,65.7,0.92,22570,2388939,2,3,12144
